run_id,case_name,case,viscosity,sensor,beta,cfl,nx,mode,t_max,status,reason,solution_time,variable,L1,L2,Linf,TV,undershoot,overshoot
run_0025,visc_on_sensor_p_beta_0p25_cfl_0p2_nx_101_mode_1,2,on,p,0.25,0.2,101,1,0.16,completed,completed,0.16,rho,0.042255533921388005,0.12491435672898399,0.6796846530124511,2.1132606144,0.0035110904662288833,0.10236086838754899
run_0025,visc_on_sensor_p_beta_0p25_cfl_0p2_nx_101_mode_1,2,on,p,0.25,0.2,101,1,0.16,completed,completed,0.16,u,0.03762268162149462,0.14303415974546854,1.194935183406355,2.6785911698000002,0.0,0.08302801829364492
run_0025,visc_on_sensor_p_beta_0p25_cfl_0p2_nx_101_mode_1,2,on,p,0.25,0.2,101,1,0.16,completed,completed,0.16,p,0.054599362202729214,0.20992409341553747,1.65288451974242,3.604331189100001,0.0,0.0
run_0026,visc_on_sensor_p_beta_0p25_cfl_0p2_nx_201_mode_1,2,on,p,0.25,0.2,201,1,0.16,completed,completed,0.16,rho,0.032969304115317025,0.11779078476498271,0.7919222107124511,2.1823338814,0.012142881066228906,0.10436423188754884
run_0026,visc_on_sensor_p_beta_0p25_cfl_0p2_nx_201_mode_1,2,on,p,0.25,0.2,201,1,0.16,completed,completed,0.16,u,0.03325748649845233,0.1690099126036559,1.497138785906355,2.6684609142999998,0.0,0.0850845888936449
run_0026,visc_on_sensor_p_beta_0p25_cfl_0p2_nx_201_mode_1,2,on,p,0.25,0.2,201,1,0.16,completed,completed,0.16,p,0.045346935219801605,0.22671437484856963,1.87489471174242,3.606031581300001,0.0,0.0
run_0027,visc_on_sensor_p_beta_0p25_cfl_0p2_nx_501_mode_1,2,on,p,0.25,0.2,501,1,0.16,completed,completed,0.16,rho,0.024350881816400133,0.10906813877875181,0.8040657920124511,2.2667536144,0.0441185642662289,0.09738919168754889
run_0027,visc_on_sensor_p_beta_0p25_cfl_0p2_nx_501_mode_1,2,on,p,0.25,0.2,501,1,0.16,completed,completed,0.16,u,0.02899500947540142,0.1761558653355201,1.528675624506355,2.6198919690000007,0.0,0.0753953426936449
run_0027,visc_on_sensor_p_beta_0p25_cfl_0p2_nx_501_mode_1,2,on,p,0.25,0.2,501,1,0.16,completed,completed,0.16,p,0.037282777884869216,0.22524079494660582,1.89506794474242,3.521457068200001,0.0,0.0
run_0028,visc_on_sensor_p_beta_0p25_cfl_0p2_nx_1001_mode_1,2,on,p,0.25,0.2,1001,1,0.16,completed,completed,0.16,rho,0.02081213077200574,0.10372500479451881,0.804084535312451,2.4014789492,0.07639037266622889,0.09255285548754899
run_0028,visc_on_sensor_p_beta_0p25_cfl_0p2_nx_1001_mode_1,2,on,p,0.25,0.2,1001,1,0.16,completed,completed,0.16,u,0.027375749922058677,0.17754925450754905,1.528723027506355,2.5907759508,0.0,0.070004673193645
run_0028,visc_on_sensor_p_beta_0p25_cfl_0p2_nx_1001_mode_1,2,on,p,0.25,0.2,1001,1,0.16,completed,completed,0.16,p,0.03424795191654392,0.22354296036664925,1.89509791434242,3.470655850199999,0.0,0.0
run_0029,visc_on_sensor_p_beta_0p25_cfl_0p5_nx_101_mode_1,2,on,p,0.25,0.5,101,1,0.16,completed,completed,0.16,rho,0.037709677993266584,0.11663787043321992,0.6564599596124511,2.3133898752000004,0.024361496766228896,0.13630584588754902
run_0029,visc_on_sensor_p_beta_0p25_cfl_0p5_nx_101_mode_1,2,on,p,0.25,0.5,101,1,0.16,completed,completed,0.16,u,0.03382833014146398,0.12846108785411198,1.133194625506355,2.8690071072,0.0,0.131092726393645
run_0029,visc_on_sensor_p_beta_0p25_cfl_0p5_nx_101_mode_1,2,on,p,0.25,0.5,101,1,0.16,completed,completed,0.16,p,0.04913504348242349,0.19105269179199194,1.60039491074242,3.9705884758999996,0.0,0.0
run_0030,visc_on_sensor_p_beta_0p25_cfl_0p5_nx_201_mode_1,2,on,p,0.25,0.5,201,1,0.16,completed,completed,0.16,rho,0.028741900223426684,0.10639282224736044,0.784106122112451,2.3763700762999997,0.04334698986622887,0.11678128838754898
run_0030,visc_on_sensor_p_beta_0p25_cfl_0p5_nx_201_mode_1,2,on,p,0.25,0.5,201,1,0.16,completed,completed,0.16,u,0.027980079028305974,0.14855865336620921,1.476176511306355,2.8039195297999995,0.0,0.11060093279364502
run_0030,visc_on_sensor_p_beta_0p25_cfl_0p5_nx_201_mode_1,2,on,p,0.25,0.5,201,1,0.16,completed,completed,0.16,p,0.03889950830531444,0.2014313915246099,1.86122167394242,3.8601353721999994,0.0,0.0
run_0031,visc_on_sensor_p_beta_0p25_cfl_0p5_nx_501_mode_1,2,on,p,0.25,0.5,501,1,0.16,completed,completed,0.16,rho,0.020704865020641287,0.09692438296124722,0.803996081112451,2.4373371103999992,0.0674916806662289,0.11362930508754898
run_0031,visc_on_sensor_p_beta_0p25_cfl_0p5_nx_501_mode_1,2,on,p,0.25,0.5,501,1,0.16,completed,completed,0.16,u,0.022670588853450892,0.15163902591934506,1.528499282006355,2.7543501938999992,0.0,0.10353563569364499
run_0031,visc_on_sensor_p_beta_0p25_cfl_0p5_nx_501_mode_1,2,on,p,0.25,0.5,501,1,0.16,completed,completed,0.16,p,0.029537803145696366,0.1950732047963098,1.89495644544242,3.784991583499999,0.0,0.0
